DATE,TX_DESCR_FR,CASES_PER_10K,CASES_PER_10K_MA
2020-03-01,Anderlecht,0.0,0.13301082121272226
2020-03-01,Auderghem,0.0,0.13301082121272226
2020-03-01,Berchem-Sainte-Agathe,0.0,0.13301082121272226
2020-03-01,Bruxelles,0.10707555250985096,0.13301082121272226
2020-03-01,Etterbeek,0.0,0.13301082121272226
2020-03-01,Evere,0.0,0.13301082121272226
2020-03-01,Forest (Bruxelles-Capitale),0.0,0.13301082121272226
2020-03-01,Ganshoren,0.0,0.13301082121272226
2020-03-01,Ixelles,0.22852702903435904,0.13301082121272226
2020-03-01,Jette,0.0,0.13301082121272226
2020-03-01,Koekelberg,0.0,0.13301082121272226
2020-03-01,Molenbeek-Saint-Jean,0.0,0.13301082121272226
2020-03-01,Saint-Gilles,0.0,0.13301082121272226
2020-03-01,Saint-Josse-ten-Noode,0.7393715341959335,0.13301082121272226
2020-03-01,Schaerbeek,0.0,0.13301082121272226
2020-03-01,Uccle,0.0,0.13301082121272226
2020-03-01,Watermael-Boitsfort,0.0,0.13301082121272226
2020-03-01,Woluwe-Saint-Lambert,0.0,0.13301082121272226
2020-03-01,Woluwe-Saint-Pierre,0.0,0.13301082121272226
2020-03-02,Anderlecht,0.0,0.13301082121272226
2020-03-02,Auderghem,0.0,0.13301082121272226
2020-03-02,Berchem-Sainte-Agathe,0.8294281093186248,0.13301082121272226
2020-03-02,Bruxelles,0.0,0.13301082121272226
2020-03-02,Etterbeek,0.0,0.13301082121272226
2020-03-02,Evere,0.0,0.13301082121272226
2020-03-02,Forest (Bruxelles-Capitale),0.0,0.13301082121272226
2020-03-02,Ganshoren,0.0,0.13301082121272226
2020-03-02,Ixelles,0.0,0.13301082121272226
2020-03-02,Jette,0.0,0.13301082121272226
2020-03-02,Koekelberg,0.0,0.13301082121272226
2020-03-02,Molenbeek-Saint-Jean,0.0,0.13301082121272226
2020-03-02,Saint-Gilles,0.0,0.13301082121272226
2020-03-02,Saint-Josse-ten-Noode,0.0,0.13301082121272226
2020-03-02,Schaerbeek,0.0,0.13301082121272226
2020-03-02,Uccle,0.23756354824915665,0.13301082121272226
2020-03-02,Watermael-Boitsfort,0.0,0.13301082121272226
2020-03-02,Woluwe-Saint-Lambert,0.34458993797381116,0.13301082121272226
2020-03-02,Woluwe-Saint-Pierre,0.4757600266425615,0.13301082121272226
2020-03-03,Anderlecht,0.16430748502748044,0.13301082121272226
2020-03-03,Auderghem,0.0,0.13301082121272226
2020-03-03,Berchem-Sainte-Agathe,0.0,0.13301082121272226
2020-03-03,Bruxelles,0.0,0.13301082121272226
2020-03-03,Etterbeek,0.0,0.13301082121272226
2020-03-03,Evere,0.0,0.13301082121272226
2020-03-03,Forest (Bruxelles-Capitale),0.0,0.13301082121272226
2020-03-03,Ganshoren,0.0,0.13301082121272226
2020-03-03,Ixelles,0.0,0.13301082121272226
2020-03-03,Jette,0.0,0.13301082121272226
2020-03-03,Koekelberg,0.0,0.13301082121272226
2020-03-03,Molenbeek-Saint-Jean,0.0,0.13301082121272226
2020-03-03,Saint-Gilles,0.0,0.13301082121272226
2020-03-03,Saint-Josse-ten-Noode,0.0,0.13301082121272226
2020-03-03,Schaerbeek,0.0,0.13301082121272226
2020-03-03,Uccle,0.0,0.13301082121272226
2020-03-03,Watermael-Boitsfort,0.793587810491231,0.13301082121272226
2020-03-03,Woluwe-Saint-Lambert,0.0,0.13301082121272226
2020-03-03,Woluwe-Saint-Pierre,0.0,0.13301082121272226
2020-03-04,Anderlecht,0.0,0.13301082121272226
2020-03-04,Auderghem,0.0,0.13301082121272226
2020-03-04,Berchem-Sainte-Agathe,0.0,0.13301082121272226
2020-03-04,Bruxelles,0.0,0.13301082121272226
2020-03-04,Etterbeek,0.0,0.13301082121272226
2020-03-04,Evere,0.0,0.13301082121272226
2020-03-04,Forest (Bruxelles-Capitale),0.0,0.13301082121272226
2020-03-04,Ganshoren,0.0,0.13301082121272226
2020-03-04,Ixelles,0.0,0.13301082121272226
2020-03-04,Jette,0.0,0.13301082121272226
2020-03-04,Koekelberg,0.0,0.13301082121272226
2020-03-04,Molenbeek-Saint-Jean,0.0,0.13301082121272226
2020-03-04,Saint-Gilles,0.0,0.13301082121272226
2020-03-04,Saint-Josse-ten-Noode,0.0,0.13301082121272226
2020-03-04,Schaerbeek,0.0,0.13301082121272226
2020-03-04,Uccle,0.0,0.13301082121272226
2020-03-04,Watermael-Boitsfort,0.0,0.13301082121272226
2020-03-04,Woluwe-Saint-Lambert,0.34458993797381116,0.13301082121272226
2020-03-04,Woluwe-Saint-Pierre,0.0,0.13301082121272226
2020-03-05,Anderlecht,0.0,0.13301082121272226
2020-03-05,Auderghem,0.0,0.13301082121272226
2020-03-05,Berchem-Sainte-Agathe,0.0,0.13301082121272226
2020-03-05,Bruxelles,0.0,0.13301082121272226
2020-03-05,Etterbeek,0.0,0.13301082121272226
2020-03-05,Evere,0.0,0.13301082121272226
2020-03-05,Forest (Bruxelles-Capitale),0.0,0.13301082121272226
2020-03-05,Ganshoren,0.0,0.13301082121272226
2020-03-05,Ixelles,0.0,0.13301082121272226
2020-03-05,Jette,0.0,0.13301082121272226
2020-03-05,Koekelberg,0.0,0.13301082121272226
2020-03-05,Molenbeek-Saint-Jean,0.0,0.13301082121272226
2020-03-05,Saint-Gilles,0.0,0.13301082121272226
2020-03-05,Saint-Josse-ten-Noode,0.0,0.13301082121272226
2020-03-05,Schaerbeek,0.0,0.13301082121272226
2020-03-05,Uccle,0.23756354824915665,0.13301082121272226
2020-03-05,Watermael-Boitsfort,0.0,0.13301082121272226
2020-03-05,Woluwe-Saint-Lambert,0.34458993797381116,0.13301082121272226
2020-03-05,Woluwe-Saint-Pierre,0.0,0.13301082121272226
2020-03-06,Anderlecht,0.0,0.13301082121272226
2020-03-06,Auderghem,0.0,0.13301082121272226
2020-03-06,Berchem-Sainte-Agathe,0.0,0.13301082121272226
2020-03-06,Bruxelles,0.10707555250985096,0.13301082121272226
2020-03-06,Etterbeek,0.0,0.13301082121272226
2020-03-06,Evere,0.0,0.13301082121272226
2020-03-06,Forest (Bruxelles-Capitale),0.0,0.13301082121272226
2020-03-06,Ganshoren,0.0,0.13301082121272226
2020-03-06,Ixelles,0.22852702903435904,0.13301082121272226
2020-03-06,Jette,0.0,0.13301082121272226
2020-03-06,Koekelberg,0.0,0.13301082121272226
2020-03-06,Molenbeek-Saint-Jean,0.0,0.13301082121272226
2020-03-06,Saint-Gilles,0.0,0.13301082121272226
2020-03-06,Saint-Josse-ten-Noode,0.0,0.13301082121272226
2020-03-06,Schaerbeek,0.0,0.13301082121272226
2020-03-06,Uccle,0.23756354824915665,0.13301082121272226
2020-03-06,Watermael-Boitsfort,0.0,0.13301082121272226
2020-03-06,Woluwe-Saint-Lambert,0.0,0.13301082121272226
2020-03-06,Woluwe-Saint-Pierre,0.0,0.13301082121272226
2020-03-07,Anderlecht,0.0,0.13301082121272226
2020-03-07,Auderghem,0.0,0.13301082121272226
2020-03-07,Berchem-Sainte-Agathe,0.0,0.13301082121272226
2020-03-07,Bruxelles,0.10707555250985096,0.13301082121272226
2020-03-07,Etterbeek,0.0,0.13301082121272226
2020-03-07,Evere,0.0,0.13301082121272226
2020-03-07,Forest (Bruxelles-Capitale),0.0,0.13301082121272226
2020-03-07,Ganshoren,0.0,0.13301082121272226
2020-03-07,Ixelles,0.22852702903435904,0.13301082121272226
2020-03-07,Jette,0.0,0.13301082121272226
2020-03-07,Koekelberg,0.0,0.13301082121272226
2020-03-07,Molenbeek-Saint-Jean,0.0,0.13301082121272226
2020-03-07,Saint-Gilles,0.0,0.13301082121272226
2020-03-07,Saint-Josse-ten-Noode,0.0,0.13301082121272226
2020-03-07,Schaerbeek,0.0,0.13301082121272226
2020-03-07,Uccle,0.23756354824915665,0.13301082121272226
2020-03-07,Watermael-Boitsfort,0.0,0.13301082121272226
2020-03-07,Woluwe-Saint-Lambert,0.34458993797381116,0.13301082121272226
2020-03-07,Woluwe-Saint-Pierre,0.4757600266425615,0.13301082121272226
2020-03-08,Anderlecht,0.0,0.13301082121272226
2020-03-08,Auderghem,0.0,0.13301082121272226
2020-03-08,Berchem-Sainte-Agathe,0.0,0.13301082121272226
2020-03-08,Bruxelles,0.10707555250985096,0.13301082121272226
2020-03-08,Etterbeek,0.0,0.13301082121272226
2020-03-08,Evere,0.0,0.13301082121272226
2020-03-08,Forest (Bruxelles-Capitale),0.0,0.13301082121272226
2020-03-08,Ganshoren,0.0,0.13301082121272226
2020-03-08,Ixelles,0.22852702903435904,0.13301082121272226
2020-03-08,Jette,0.0,0.13301082121272226
2020-03-08,Koekelberg,0.0,0.13301082121272226
2020-03-08,Molenbeek-Saint-Jean,0.0,0.13301082121272226
2020-03-08,Saint-Gilles,0.0,0.13301082121272226
2020-03-08,Saint-Josse-ten-Noode,0.0,0.13301082121272226
2020-03-08,Schaerbeek,0.0,0.13301082121272226
2020-03-08,Uccle,0.23756354824915665,0.13301082121272226
2020-03-08,Watermael-Boitsfort,0.0,0.13301082121272226
2020-03-08,Woluwe-Saint-Lambert,0.0,0.13301082121272226
2020-03-08,Woluwe-Saint-Pierre,0.4757600266425615,0.13301082121272226
2020-03-09,Anderlecht,0.16430748502748044,0.13301082121272226
2020-03-09,Auderghem,0.0,0.13301082121272226
2020-03-09,Berchem-Sainte-Agathe,0.0,0.13301082121272226
2020-03-09,Bruxelles,0.10707555250985096,0.13301082121272226
2020-03-09,Etterbeek,0.0,0.13301082121272226
2020-03-09,Evere,0.0,0.13301082121272226
2020-03-09,Forest (Bruxelles-Capitale),0.0,0.13301082121272226
2020-03-09,Ganshoren,0.0,0.13301082121272226
2020-03-09,Ixelles,0.22852702903435904,0.13301082121272226
2020-03-09,Jette,0.0,0.13301082121272226
2020-03-09,Koekelberg,0.0,0.13301082121272226
2020-03-09,Molenbeek-Saint-Jean,0.0,0.13301082121272226
2020-03-09,Saint-Gilles,0.0,0.13301082121272226
2020-03-09,Saint-Josse-ten-Noode,0.0,0.13301082121272226
2020-03-09,Schaerbeek,0.0,0.13301082121272226
2020-03-09,Uccle,0.23756354824915665,0.13301082121272226
2020-03-09,Watermael-Boitsfort,0.0,0.13301082121272226
2020-03-09,Woluwe-Saint-Lambert,0.0,0.13301082121272226
2020-03-09,Woluwe-Saint-Pierre,0.4757600266425615,0.13301082121272226
2020-03-10,Anderlecht,0.16430748502748044,0.13301082121272226
2020-03-10,Auderghem,0.0,0.13301082121272226
2020-03-10,Berchem-Sainte-Agathe,0.0,0.13301082121272226
2020-03-10,Bruxelles,0.10707555250985096,0.13301082121272226
2020-03-10,Etterbeek,0.410913872452334,0.13301082121272226
2020-03-10,Evere,0.0,0.13301082121272226
2020-03-10,Forest (Bruxelles-Capitale),0.0,0.13301082121272226
2020-03-10,Ganshoren,0.0,0.13301082121272226
2020-03-10,Ixelles,0.22852702903435904,0.13301082121272226
2020-03-10,Jette,0.0,0.13301082121272226
2020-03-10,Koekelberg,0.0,0.13301082121272226
2020-03-10,Molenbeek-Saint-Jean,0.20484037813533804,0.13301082121272226
2020-03-10,Saint-Gilles,0.40272240344730376,0.13301082121272226
2020-03-10,Saint-Josse-ten-Noode,0.0,0.13301082121272226
2020-03-10,Schaerbeek,0.15163921996785248,0.13301082121272226
2020-03-10,Uccle,0.23756354824915665,0.13301082121272226
2020-03-10,Watermael-Boitsfort,0.793587810491231,0.13301082121272226
2020-03-10,Woluwe-Saint-Lambert,0.0,0.13301082121272226
2020-03-10,Woluwe-Saint-Pierre,0.4757600266425615,0.13301082121272226
2020-03-11,Anderlecht,0.16430748502748044,0.13301082121272226
2020-03-11,Auderghem,0.0,0.24813793160491482
2020-03-11,Berchem-Sainte-Agathe,0.0,0.39496576634220226
2020-03-11,Bruxelles,0.10707555250985096,0.155514492930974
2020-03-11,Etterbeek,0.410913872452334,0.23480792711561943
2020-03-11,Evere,0.0,0.2007689450595782
2020-03-11,Forest (Bruxelles-Capitale),0.0,0.1674780980517273
2020-03-11,Ganshoren,0.0,0.18891949384689208
2020-03-11,Ixelles,0.22852702903435904,0.2067625500787058
2020-03-11,Jette,0.0,0.16187166814149742
2020-03-11,Koekelberg,0.0,0.17184788025639702
2020-03-11,Molenbeek-Saint-Jean,0.20484037813533804,0.204840378135338
2020-03-11,Saint-Gilles,0.40272240344730376,0.23012708768417356
2020-03-11,Saint-Josse-ten-Noode,0.0,0.2112490097702667
2020-03-11,Schaerbeek,0.15163921996785248,0.15524967758613467
2020-03-11,Uccle,0.23756354824915665,0.22059472337421693
2020-03-11,Watermael-Boitsfort,0.0,0.45347874885213196
2020-03-11,Woluwe-Saint-Lambert,0.0,0.22972662531587412
2020-03-11,Woluwe-Saint-Pierre,0.4757600266425615,0.3398285904589725
2020-03-12,Anderlecht,0.16430748502748044,0.15648331907379087
2020-03-12,Auderghem,0.0,0.2757088128943498
2020-03-12,Berchem-Sainte-Agathe,0.0,0.43446234297642256
2020-03-12,Bruxelles,0.10707555250985096,0.16826158251548007
2020-03-12,Etterbeek,0.410913872452334,0.23480792711561943
2020-03-12,Evere,0.0,0.22307660562175355
2020-03-12,Forest (Bruxelles-Capitale),0.3517040059086273,0.18422590785690002
2020-03-12,Ganshoren,0.0,0.22670339261627054
2020-03-12,Ixelles,0.22852702903435904,0.22308590929544575
2020-03-12,Jette,0.0,0.17985740904610825
2020-03-12,Koekelberg,0.0,0.21480985032049627
2020-03-12,Molenbeek-Saint-Jean,0.20484037813533804,0.25361189673898993
2020-03-12,Saint-Gilles,0.40272240344730376,0.24930434499118803
2020-03-12,Saint-Josse-ten-Noode,0.0,0.2112490097702667
2020-03-12,Schaerbeek,0.15163921996785248,0.1877437961506745
2020-03-12,Uccle,0.23756354824915665,0.24887609816578316
2020-03-12,Watermael-Boitsfort,0.793587810491231,0.4912686445898097
2020-03-12,Woluwe-Saint-Lambert,0.34458993797381116,0.24613566998129366
2020-03-12,Woluwe-Saint-Pierre,0.4757600266425615,0.362483829822904
2020-03-13,Anderlecht,0.16430748502748044,0.18386789991170427
2020-03-13,Auderghem,0.5789885070781345,0.30327969418378475
2020-03-13,Berchem-Sainte-Agathe,0.8294281093186248,0.43446234297642244
2020-03-13,Bruxelles,0.10707555250985096,0.226898194604208
2020-03-13,Etterbeek,0.410913872452334,0.2935099088945243
2020-03-13,Evere,0.46846087180568247,0.2453842661839289
2020-03-13,Forest (Bruxelles-Capitale),0.3517040059086273,0.20097371766207275
2020-03-13,Ganshoren,0.0,0.26448729138564897
2020-03-13,Ixelles,0.22852702903435904,0.26117374746783895
2020-03-13,Jette,0.3777005589968273,0.19784314995071908
2020-03-13,Koekelberg,0.0,0.2577718203845955
2020-03-13,Molenbeek-Saint-Jean,0.20484037813533804,0.29750626348227666
2020-03-13,Saint-Gilles,0.40272240344730376,0.2684816022982025
2020-03-13,Saint-Josse-ten-Noode,0.0,0.24645717806531114
2020-03-13,Schaerbeek,0.15163921996785248,0.21301699947864994
2020-03-13,Uccle,0.23756354824915665,0.27715747295734944
2020-03-13,Watermael-Boitsfort,0.793587810491231,0.5290585403274873
2020-03-13,Woluwe-Saint-Lambert,0.34458993797381116,0.24613566998129366
2020-03-13,Woluwe-Saint-Pierre,0.4757600266425615,0.362483829822904
2020-03-14,Anderlecht,0.16430748502748044,0.222988729680152
2020-03-14,Auderghem,0.5789885070781345,0.37220689740737223
2020-03-14,Berchem-Sainte-Agathe,0.8294281093186248,0.4739589196106427
2020-03-14,Bruxelles,0.10707555250985096,0.28553480669293585
2020-03-14,Etterbeek,0.410913872452334,0.3130772361541593
2020-03-14,Evere,0.46846087180568247,0.26769192674610426
2020-03-14,Forest (Bruxelles-Capitale),0.3517040059086273,0.21772152746724546
2020-03-14,Ganshoren,0.0,0.30227119015502735
2020-03-14,Ixelles,0.22852702903435904,0.33190830407371197
2020-03-14,Jette,0.3777005589968273,0.21582889085532986
2020-03-14,Koekelberg,0.0,0.3007337904486948
2020-03-14,Molenbeek-Saint-Jean,0.20484037813533804,0.39017214882921525
2020-03-14,Saint-Gilles,0.40272240344730376,0.287658859605217
2020-03-14,Saint-Josse-ten-Noode,0.0,0.2816653463603556
2020-03-14,Schaerbeek,0.15163921996785248,0.24551111804318976
2020-03-14,Uccle,0.23756354824915665,0.31675139766554217
2020-03-14,Watermael-Boitsfort,0.793587810491231,0.5290585403274873
2020-03-14,Woluwe-Saint-Lambert,0.34458993797381116,0.31177184864297197
2020-03-14,Woluwe-Saint-Pierre,0.4757600266425615,0.38513906918683555
2020-03-15,Anderlecht,0.16430748502748044,0.2738458083791341
2020-03-15,Auderghem,0.5789885070781345,0.3997777786968072
2020-03-15,Berchem-Sainte-Agathe,0.8294281093186248,0.513455496244863
2020-03-15,Bruxelles,0.10707555250985096,0.3212266575295529
2020-03-15,Etterbeek,0.410913872452334,0.36199555430324665
2020-03-15,Evere,0.46846087180568247,0.2899995873082796
2020-03-15,Forest (Bruxelles-Capitale),0.3517040059086273,0.29308667159052276
2020-03-15,Ganshoren,0.0,0.3400550889244058
2020-03-15,Ixelles,0.22852702903435904,0.3591139027682785
2020-03-15,Jette,0.3777005589968273,0.2338146317599407
2020-03-15,Koekelberg,0.0,0.34369576051279405
2020-03-15,Molenbeek-Saint-Jean,0.20484037813533804,0.4730837304554235
2020-03-15,Saint-Gilles,0.40272240344730376,0.3451906315262604
2020-03-15,Saint-Josse-ten-Noode,0.7393715341959335,0.3168735146554001
2020-03-15,Schaerbeek,0.15163921996785248,0.30327843993570497
2020-03-15,Uccle,0.23756354824915665,0.3846266971653013
2020-03-15,Watermael-Boitsfort,0.793587810491231,0.566848436065165
2020-03-15,Woluwe-Saint-Lambert,0.34458993797381116,0.35279446030652095
2020-03-15,Woluwe-Saint-Pierre,0.4757600266425615,0.40779430855076704
2020-03-16,Anderlecht,0.16430748502748044,0.37164788280025335
2020-03-16,Auderghem,0.5789885070781345,0.4273486599862422
2020-03-16,Berchem-Sainte-Agathe,0.8294281093186248,0.5529520728790831
2020-03-16,Bruxelles,0.3212266575295528,0.3492702546154662
2020-03-16,Etterbeek,0.410913872452334,0.4402648633417864
2020-03-16,Evere,0.46846087180568247,0.3903840598380687
2020-03-16,Forest (Bruxelles-Capitale),0.3517040059086273,0.3851996255189728
2020-03-16,Ganshoren,0.0,0.37783898769378416
2020-03-16,Ixelles,0.22852702903435904,0.40808398041849836
2020-03-16,Jette,0.3777005589968273,0.2518003726645515
2020-03-16,Koekelberg,0.0,0.3866577305768933
2020-03-16,Molenbeek-Saint-Jean,0.512100945338345,0.5316095527798058
2020-03-16,Saint-Gilles,0.40272240344730376,0.45066554671483994
2020-03-16,Saint-Josse-ten-Noode,0.7393715341959335,0.3520816829504445
2020-03-16,Schaerbeek,0.4549176599035575,0.3718771346830668
2020-03-16,Uccle,0.23756354824915665,0.4185643469151808
2020-03-16,Watermael-Boitsfort,0.793587810491231,0.6046383318028427
2020-03-16,Woluwe-Saint-Lambert,0.34458993797381116,0.3527944603065209
2020-03-16,Woluwe-Saint-Pierre,0.4757600266425615,0.4304495479146985
2020-03-17,Anderlecht,0.16430748502748044,0.49292245508244126
2020-03-17,Auderghem,0.5789885070781345,0.49627586320982964
2020-03-17,Berchem-Sainte-Agathe,0.8294281093186248,0.5924486495133033
2020-03-17,Bruxelles,0.3212266575295528,0.37731385170137954
2020-03-17,Etterbeek,0.410913872452334,0.5478851632697787
2020-03-17,Evere,0.46846087180568247,0.4126917204002441
2020-03-17,Forest (Bruxelles-Capitale),0.3517040059086273,0.4270691500319046
2020-03-17,Ganshoren,0.7934618741569468,0.4156228864631626
2020-03-17,Ixelles,0.22852702903435904,0.4461718185908915
2020-03-17,Jette,0.3777005589968273,0.2697861135691624
2020-03-17,Koekelberg,0.9022013713460844,0.42961970064099253
2020-03-17,Molenbeek-Saint-Jean,0.20484037813533804,0.5950125269645534
2020-03-17,Saint-Gilles,0.40272240344730376,0.5657290905569268
2020-03-17,Saint-Josse-ten-Noode,0.0,0.3872898512454889
2020-03-17,Schaerbeek,0.15163921996785248,0.43686537181214646
2020-03-17,Uccle,0.23756354824915665,0.44684572170674697
2020-03-17,Watermael-Boitsfort,0.793587810491231,0.6424282275405203
2020-03-17,Woluwe-Saint-Lambert,0.34458993797381116,0.45945325063174824
2020-03-17,Woluwe-Saint-Pierre,0.4757600266425615,0.45310478727863
2020-03-18,Anderlecht,0.16430748502748044,0.5555157827119577
2020-03-18,Auderghem,0.5789885070781345,0.5789885070781345
2020-03-18,Berchem-Sainte-Agathe,0.8294281093186248,0.6319452261475236
2020-03-18,Bruxelles,0.4818399862943293,0.4257527921225026
2020-03-18,Etterbeek,0.410913872452334,0.5968034814188661
2020-03-18,Evere,0.46846087180568247,0.5130761929300331
2020-03-18,Forest (Bruxelles-Capitale),0.3517040059086273,0.4773125794474228
2020-03-18,Ganshoren,0.7934618741569468,0.4534067852325411
2020-03-18,Ixelles,0.22852702903435904,0.46249517780763133
2020-03-18,Jette,0.3777005589968273,0.2877718544737732
2020-03-18,Koekelberg,0.0,0.4725816707050918
2020-03-18,Molenbeek-Saint-Jean,0.7169413234736831,0.6681698048700312
2020-03-18,Saint-Gilles,0.40272240344730376,0.6616153770919991
2020-03-18,Saint-Josse-ten-Noode,0.0,0.4224980195405334
2020-03-18,Schaerbeek,0.3790980499196312,0.5018536089412261
2020-03-18,Uccle,0.23756354824915665,0.4638145465816868
2020-03-18,Watermael-Boitsfort,0.793587810491231,0.680218123278198
2020-03-18,Woluwe-Saint-Lambert,0.34458993797381116,0.45945325063174824
2020-03-18,Woluwe-Saint-Pierre,0.4757600266425615,0.45310478727863
2020-03-19,Anderlecht,0.16430748502748044,0.5907245295035606
2020-03-19,Auderghem,0.5789885070781345,0.5789885070781345
2020-03-19,Berchem-Sainte-Agathe,0.8294281093186248,0.6714418027817438
2020-03-19,Bruxelles,0.3747644337844783,0.44869755337461353
2020-03-19,Etterbeek,0.410913872452334,0.6946401177170408
2020-03-19,Evere,0.46846087180568247,0.6023068351787346
2020-03-19,Forest (Bruxelles-Capitale),0.3517040059086273,0.5443038186681137
2020-03-19,Ganshoren,0.7934618741569468,0.49119068400191945
2020-03-19,Ixelles,0.22852702903435904,0.48425965676328464
2020-03-19,Jette,0.3777005589968273,0.33273620673530024
2020-03-19,Koekelberg,0.9022013713460844,0.515543640769191
2020-03-19,Molenbeek-Saint-Jean,0.9217817016090212,0.7023098678925875
2020-03-19,Saint-Gilles,0.40272240344730376,0.6807926343990135
2020-03-19,Saint-Josse-ten-Noode,0.7393715341959335,0.45770618783557787
2020-03-19,Schaerbeek,0.3790980499196312,0.5307372698874837
2020-03-19,Uccle,0.23756354824915665,0.4807833714566266
2020-03-19,Watermael-Boitsfort,0.793587810491231,0.7180080190158756
2020-03-19,Woluwe-Saint-Lambert,0.34458993797381116,0.4758622952971677
2020-03-19,Woluwe-Saint-Pierre,0.0,0.4531047872786301
2020-03-20,Anderlecht,0.6572299401099218,0.6650541060636113
2020-03-20,Auderghem,0.5789885070781345,0.647915710301722
2020-03-20,Berchem-Sainte-Agathe,0.8294281093186248,0.710938379415964
2020-03-20,Bruxelles,0.10707555250985096,0.49203765796193416
2020-03-20,Etterbeek,0.410913872452334,0.7142074449766758
2020-03-20,Evere,0.46846087180568247,0.6692298168652606
2020-03-20,Forest (Bruxelles-Capitale),0.3517040059086273,0.5861733431810455
2020-03-20,Ganshoren,0.7934618741569468,0.5289745827712979
2020-03-20,Ixelles,0.6855810871030771,0.5332297344135044
2020-03-20,Jette,0.3777005589968273,0.4316577817106597
2020-03-20,Koekelberg,0.9022013713460844,0.5585056108332903
2020-03-20,Molenbeek-Saint-Jean,0.512100945338345,0.7998529050998914
2020-03-20,Saint-Gilles,0.40272240344730376,0.7479130349735642
2020-03-20,Saint-Josse-ten-Noode,0.7393715341959335,0.4929143561306223
2020-03-20,Schaerbeek,0.8340157098231886,0.5596209308337413
2020-03-20,Uccle,0.23756354824915665,0.4977521963315663
2020-03-20,Watermael-Boitsfort,0.793587810491231,0.7557979147535533
2020-03-20,Woluwe-Saint-Lambert,0.34458993797381116,0.4922713399625873
2020-03-20,Woluwe-Saint-Pierre,0.4757600266425615,0.45310478727863
2020-03-21,Anderlecht,0.16430748502748044,0.790240761322644
2020-03-21,Auderghem,0.5789885070781345,0.675486591591157
2020-03-21,Berchem-Sainte-Agathe,0.8294281093186248,0.7504349560501843
2020-03-21,Bruxelles,0.4818399862943293,0.5557731058844645
2020-03-21,Etterbeek,0.410913872452334,0.7142074449766758
2020-03-21,Evere,0.46846087180568247,0.691537477427436
2020-03-21,Forest (Bruxelles-Capitale),0.3517040059086273,0.6782862971094955
2020-03-21,Ganshoren,0.7934618741569468,0.5667584815406763
2020-03-21,Ixelles,0.22852702903435904,0.560435333108071
2020-03-21,Jette,0.3777005589968273,0.47662213397218683
2020-03-21,Koekelberg,0.9022013713460844,0.6014675808973896
2020-03-21,Molenbeek-Saint-Jean,0.20484037813533804,0.8778873348657344
2020-03-21,Saint-Gilles,0.40272240344730376,0.8342106928551293
2020-03-21,Saint-Josse-ten-Noode,0.7393715341959335,0.5281225244256668
2020-03-21,Schaerbeek,0.15163921996785248,0.6029464222531277
2020-03-21,Uccle,0.5939088706228917,0.5599712208730121
2020-03-21,Watermael-Boitsfort,0.793587810491231,0.7557979147535533
2020-03-21,Woluwe-Saint-Lambert,0.34458993797381116,0.5086803846280069
2020-03-21,Woluwe-Saint-Pierre,0.4757600266425615,0.45310478727863
2020-03-22,Anderlecht,0.49292245508244126,0.8841307527669183
2020-03-22,Auderghem,0.5789885070781345,0.675486591591157
2020-03-22,Berchem-Sainte-Agathe,0.8294281093186248,0.7899315326844045
2020-03-22,Bruxelles,0.3747644337844783,0.5991132104717851
2020-03-22,Etterbeek,0.0,0.7142074449766758
2020-03-22,Evere,0.46846087180568247,0.7473066288328744
2020-03-22,Forest (Bruxelles-Capitale),0.3517040059086273,0.7369036314276001
2020-03-22,Ganshoren,0.7934618741569468,0.6045423803100547
2020-03-22,Ixelles,0.5713175725858975,0.6474932489306839
2020-03-22,Jette,0.3777005589968273,0.5485650975906301
2020-03-22,Koekelberg,0.9022013713460844,0.6444295509614888
2020-03-22,Molenbeek-Saint-Jean,1.02420189067669,0.9071502460279257
2020-03-22,Saint-Gilles,0.40272240344730376,0.8342106928551294
2020-03-22,Saint-Josse-ten-Noode,0.7393715341959335,0.5633306927207112
2020-03-22,Schaerbeek,0.6823764898553362,0.6498823712907964
2020-03-22,Uccle,0.5939088706228917,0.5599712208730121
2020-03-22,Watermael-Boitsfort,0.793587810491231,0.793587810491231
2020-03-22,Woluwe-Saint-Lambert,0.34458993797381116,0.5250894292934265
2020-03-22,Woluwe-Saint-Pierre,0.4757600266425615,0.45310478727863
2020-03-23,Anderlecht,0.5750761975961814,0.9506361633732796
2020-03-23,Auderghem,0.5789885070781345,0.7857701167488969
2020-03-23,Berchem-Sainte-Agathe,0.8294281093186248,0.8294281093186248
2020-03-23,Bruxelles,1.231368853863286,0.6653980763112166
2020-03-23,Etterbeek,1.232741617357002,0.7142074449766758
2020-03-23,Evere,0.46846087180568247,0.8142296105194005
2020-03-23,Forest (Bruxelles-Capitale),0.3517040059086273,0.7955209657457045
2020-03-23,Ganshoren,0.7934618741569468,0.6423262790794331
2020-03-23,Ixelles,0.7998446016202567,0.6801399673641638
2020-03-23,Jette,0.3777005589968273,0.6654724134706006
2020-03-23,Koekelberg,0.9022013713460844,0.6873915210255881
2020-03-23,Molenbeek-Saint-Jean,0.9217817016090212,0.9607989164919427
2020-03-23,Saint-Gilles,0.40272240344730376,0.8342106928551293
2020-03-23,Saint-Josse-ten-Noode,0.7393715341959335,0.5985388610157557
2020-03-23,Schaerbeek,0.5307372698874837,0.6859869474736184
